mol_id,reason,detail,retained_id
gdb_74657,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_74659,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_75053,uncharacterized,,
gdb_75254,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_75283,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_75287,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_75644,uncharacterized,,
gdb_75649,uncharacterized,,
gdb_76081,uncharacterized,,
gdb_76083,uncharacterized,,
gdb_76133,uncharacterized,,
gdb_76137,uncharacterized,,
gdb_76377,uncharacterized,,
gdb_76381,uncharacterized,,
gdb_76382,uncharacterized,,
gdb_76385,uncharacterized,,
gdb_76392,uncharacterized,,
gdb_76396,uncharacterized,,
gdb_76464,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_76466,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_76468,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_76470,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_76597,uncharacterized,,
gdb_76607,uncharacterized,,
gdb_76662,uncharacterized,,
gdb_76672,uncharacterized,,
gdb_76673,uncharacterized,,
gdb_76806,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_76810,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_76813,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_76816,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_76818,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_76962,uncharacterized,,
gdb_77133,uncharacterized,,
gdb_77151,uncharacterized,,
gdb_77387,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_77390,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_77395,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_77396,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_77399,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_77402,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_77405,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_77460,uncharacterized,,
gdb_77503,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_77542,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_77553,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_77639,uncharacterized,,
gdb_78421,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_78423,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_78426,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_78429,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_78513,invalid_structure,"Explicit valence for atom # 1 C, 5, is greater than permitted",
gdb_78517,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79371,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79372,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79385,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79386,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79395,invalid_structure,"Explicit valence for atom # 1 C, 5, is greater than permitted",
gdb_79396,invalid_structure,"Explicit valence for atom # 1 C, 5, is greater than permitted",
gdb_79401,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79402,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79412,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79417,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79418,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79421,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79425,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79429,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79432,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79480,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79481,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79488,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79489,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79496,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79497,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79500,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79504,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79507,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79510,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79514,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79517,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79520,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79521,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79524,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_79693,uncharacterized,,
gdb_79694,uncharacterized,,
gdb_79695,uncharacterized,,
gdb_80208,uncharacterized,,
gdb_80588,uncharacterized,,
gdb_80596,uncharacterized,,
gdb_80598,uncharacterized,,
gdb_80801,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_80803,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_80804,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_80805,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_80909,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_80927,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_80948,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_80949,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_80965,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81046,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_81050,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81051,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81060,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_81061,uncharacterized,,
gdb_81062,uncharacterized,,
gdb_81063,uncharacterized,,
gdb_81067,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81068,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81069,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81081,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81082,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81094,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81095,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81124,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81127,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81132,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81135,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81177,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81187,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81191,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81196,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81201,uncharacterized,,
gdb_81212,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81215,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81218,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81240,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81241,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81242,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81254,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81256,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81490,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_81493,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_81505,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81506,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81507,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81508,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81509,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81528,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_81533,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81534,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81544,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81545,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81546,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81554,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81559,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_81569,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81570,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81576,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_81580,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_81587,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81588,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81589,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81596,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81597,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81598,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81605,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81606,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81613,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81621,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81622,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81623,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81624,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_81637,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_82087,uncharacterized,,
gdb_82088,uncharacterized,,
gdb_82089,uncharacterized,,
gdb_82090,uncharacterized,,
gdb_83398,uncharacterized,,
gdb_83412,uncharacterized,,
gdb_83413,uncharacterized,,
gdb_83416,uncharacterized,,
gdb_84331,uncharacterized,,
gdb_84505,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_84507,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_84554,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_84557,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_84566,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_84569,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_84797,uncharacterized,,
gdb_84802,uncharacterized,,
gdb_85155,uncharacterized,,
gdb_85772,uncharacterized,,
gdb_85780,uncharacterized,,
gdb_85781,uncharacterized,,
gdb_85785,uncharacterized,,
gdb_85956,uncharacterized,,
gdb_85959,uncharacterized,,
gdb_85964,uncharacterized,,
gdb_85968,uncharacterized,,
gdb_85969,uncharacterized,,
gdb_86320,uncharacterized,,
gdb_86325,uncharacterized,,
gdb_86326,uncharacterized,,
gdb_86329,uncharacterized,,
gdb_86333,uncharacterized,,
gdb_86564,uncharacterized,,
gdb_86571,uncharacterized,,
gdb_86574,uncharacterized,,
gdb_86577,uncharacterized,,
gdb_86578,uncharacterized,,
gdb_86580,uncharacterized,,
gdb_86583,uncharacterized,,
gdb_86587,uncharacterized,,
gdb_86736,uncharacterized,,
gdb_86742,uncharacterized,,
gdb_86814,uncharacterized,,
gdb_86817,uncharacterized,,
gdb_86822,uncharacterized,,
gdb_86827,uncharacterized,,
gdb_86828,uncharacterized,,
gdb_86850,uncharacterized,,
gdb_87024,uncharacterized,,
gdb_87027,uncharacterized,,
gdb_87037,uncharacterized,,
gdb_87178,uncharacterized,,
gdb_87187,uncharacterized,,
gdb_87192,uncharacterized,,
gdb_87198,uncharacterized,,
gdb_87199,uncharacterized,,
gdb_87200,uncharacterized,,
gdb_87434,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_87436,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
